GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOMCM,G16PRECCAS,G16PREOOTH,G16USSRKEN,G16USSRBOU,G16USSRFLE,G16USSRMAN,G16USSRDUK,G16USSRCRA,G16USSRCAO,G16USSRMAR,G16USSRPAT,G16USSDCAM,G16USSDFAY,G16USSDEDW,G16USSDLAN,G16USSDPEL,G16USSDWIL,G16USSDMEN,G16USSLCLE,G16USSLGIL,G16USSOLAN,G16USSOTAY,G16USSNBIL,G16USSNHEB,G16USSNMAR,G16USSNWEL,R16USSRKEN,R16USSDCAM
22019000321,22,019,000321,75,482,5,1,0,1,0,16,103,4,1,4,4,0,0,0,194,121,45.99999999999999,35,1,4,4,5,0,0,2,5,0,1,0,30,161
22019000322,22,019,000322,116,487,12,11,1,0,3,46,106,7,5,5,1,0,0,0,181,118,54,64,6,1,6,4,3,0,0,9,1,1,0,48,171
22019000323,22,019,000323,84.99999999999999,365,5.999999999999999,1,1,1,1,32,73,11,2.9999999999999996,1,5,0,0,2.9999999999999996,146,103,27,36,2.9999999999999996,2.9999999999999996,1,1,0,0,0,2.9999999999999996,1,0,1,29,164
22019000324,22,019,000324,18.71990171990172,638.4471744471745,9.852579852579852,2.9557739557739557,0.9852579852579852,0,0.9852579852579852,22.66093366093366,67.98280098280098,0.9852579852579852,0,1.9705159705159705,1.9705159705159705,0.9852579852579852,1.9705159705159705,0,261.0933660933661,143.84766584766584,55.174447174447174,45.32186732186732,3.941031941031941,8.867321867321868,3.941031941031941,0.9852579852579852,4.926289926289926,2.9557739557739557,2.9557739557739557,5.9115479115479115,4.926289926289926,0,0.9852579852579852,7.882063882063882,255.1818181818182
22019000325,22,019,000325,725,143,20,6,15,1,3,176,516,45,34,12,9,4,2,0,63,46,4,9,1,0,0,0,1,0,0,0,1,3,0,373,73
22019000326,22,019,000326,598,191,28,6,13,3,3,124,421,40,27,14,10,4,0,0,71,50,15,16,3,0,1,7,0,0,0,8,4,3,0,284,115
22019000327,22,019,000327,208,93,21,4,4,1,3,40,106,25,14,10,5,3,0,0,62,19,8,12,6,4,0,8,5,0,0,2,0,1,0,51,42
22019000328,22,019,000328,327,619,15,8,3,0,7,72,252,8,26,8,12,5,2,2,242,158,47,55,9,5,1,8,1,0,0,15,0,4,1,131,230
22019000329,22,019,000329,210,685,18,3,0,3,6,50,215,4,20,10,7,2,0,0,284,133,77,49,4,5,7,7,1,0,0,10,1,5,1,58,202
22019000330,22,019,000330,89,820,12,9,0,1,1,46,141,5,3,5,1,4,0,0,306,154,75,75,10,8,10,5,3,0,4,15,3,4,0,25,197
22019000331,22,019,000331,481,108,27,4,8,4,3,106,315,36,26,14,15,1,0,0,33,42,8,13,1,0,0,7,0,0,2,1,1,0,1,234,46
22019000333,22,019,000333,1102,232,34,10,22,1,3,237,808,70,52,18,13,6,0,3,80,66,8,6,7,1,0,4,3,1,0,5,1,1,1,529,124
22019000334,22,019,000334,489,184,24,4,0,0,4,83,310,45,42,18,12,4,0,0,76,40,13,17,1,0,1,8,3,0,0,6,3,3,0,221,63
22019000335,22,019,000335,449,110,15,5,7,3,4,91,306,38,25,8,7,6,0,0,43,19,6,4,0,1,3,6,1,0,0,1,7,1,0,231,37
22019000336,22,019,000336,814,267,32,14,8,3,4,171,555,46,52,17,20,7,0,0,94,68,19,17,3,1,7,8,1,0,0,7,4,4,0,299,95
22019000337,22,019,000337,458,128,22,3,7,1,0,108,286,30,40,8,6,1,0,0,58,49,4,10,0,0,1,4,1,0,0,2,4,0,0,209,75
22019000338,22,019,000338,499,190,23,8,4,4,4,106,327,45,31,13,18,2,0,0,69,49,11,10,0,0,1,6,1,0,0,6,1,4,0,235,95
22019000339,22,019,000339,988,233,49,9,12,6,10,206,681,73,67,26,16,10,1,2,63,72,18,27,0,1,0,16,4,0,0,7,1,3,0,419,111
22019000340,22,019,000340,491,242,16,1,5,3,4,95,357,32,25,13,9,2,0,1,89,56,24,16,3,0,0,5,0,1,0,7,0,1,0,171,78
22019000360,22,019,000360,288.82566033701147,74.05096267989477,12.152232500721892,1.2094804499317702,2.194039905049972,2.7757017619127566,2.7854352643966362,54.939435023957046,186.95452497883156,17.180635086755583,23.70097825594429,13.664429372772112,4.7455527597019485,0.8868471597082105,0.48713235294117646,0,31.033116579719053,15.472287694101507,4.9672153788425675,5.6023006440195156,0.29523242882359085,0.0738681606488473,2.333189816501347,4.4060348569900825,1.082712621741962,0,0,1.4831008241569488,0.8711054788848193,1.0219340327738484,0.09184961097258496,131.2892272552661,32.625506908816234
22019000361,22,019,000361,90.30378057577546,614.4703554331431,5.091304347826087,3.243507771001377,0.015217391304347827,1.0152173913043478,3.055806938159879,29.436271230900388,100.30309528493672,7.055806938159879,5.015217391304348,8.05580693815988,5.142048658928454,1,1,4,258.8426388615647,135.20544625877108,53.54722932651321,52.86682405403633,7.131893894681618,7.157266050232802,4.015217391304348,2.0760869565217392,1.0558069381598794,1,0,2.339874745884976,1.167420814479638,1.0304347826086957,0.015217391304347827,24.583382516886353,166.56920453800248
22019000362,22,019,000362,699.6332911870712,99.99832141611441,26.188571823043834,8.083193451342867,15.038823610626672,4.016638690268573,1.0277311504476223,130.4475660533659,494.642194584932,32.43260594698291,47.42151348680386,20.094285911521915,11.027731150447622,1.022184920358098,0.016638690268573425,0,49.34386626555052,27.332773805371467,4.022184920358098,4.105378371700965,0.016638690268573425,1,3,8.027731150447623,1.0166386902685733,0,0,1.0166386902685733,0.005546230089524474,0,0,322.7215203900709,55.537984318683876
22019000363,22,019,000363,1185.3971631205675,178.40425531914894,33.69858156028369,14.867021276595745,6.9379432624113475,2.973404255319149,4.955673758865248,258.68617021276594,829.5797872340426,77.30851063829788,75.32624113475177,16.849290780141846,4.955673758865248,3.9645390070921986,2.973404255319149,0,61.45035460992908,59.46808510638298,3.9645390070921986,18.831560283687942,2.973404255319149,0,0,4.955673758865248,2.973404255319149,0,0,2.973404255319149,0.9911347517730497,0,0,665.0514184397163,96.14007092198582
22019000364,22,019,000364,453,550,22,3,1,3,4,96,330,24,50,14,10,0,0,0,212,130,46,58,3,5,0,7,3,0,0,15,4,0,0,148,231
22019000365,22,019,000365,840.7789727375757,132.11971344555212,22.85191419404207,3.9736563158708034,6.9572889305588586,0.9938984186512656,2.9797578972195375,171.9037418932495,586.2789820833555,65.5769533642738,45.74160688340219,8.970271431406756,3.9881865063777453,1.9926402341381786,0.9929297392841361,9.686793671294801e-4,57.62189129759517,33.76736057059766,7.947312631741607,2.9913820496250914,0.9938984186512656,0.9938984186512656,9.686793671294801e-4,3.9717189571365443,0.994867098018395,0.9938984186512656,0,4.968523413889199,0.99680445675265394,0.9938984186512656,0,352.71769709714374,71.51903293010456
22019000366,22,019,000366,501,135,17,3,9,0,0,91,341,26,23,11,12,7,1,0,60,33,9,14,0,1,1,6,0,0,0,7,3,0,0,160,67
22019000367,22,019,000367,617,112,17,9,3,0,0,115,398,21,48,20,17,2,0,0,51,32,9,12,0,1,0,8,1,0,1,1,4,1,0,203,38
22019000368,22,019,000368,1146,195,32,8,5,1,1,208,779,73,85,23,10,7,0,0,91,49,5,13,0,0,4,6,1,0,1,10,1,3,1,476,99
22019000369,22,019,000369,836,244,29,9,8,4,1,154,579,49,51,23,10,1,0,1,101,60,15,27,7,0,3,7,1,0,0,12,4,0,1,270,117
22019000370,22,019,000370,668,371,12,11,9,4,1,109,444,48,70,17,11,2,1,0,154,107,23,40,4,7,6,5,3,1,0,6,3,1,0,233,140
22019000372,22,019,000372,949,175,38,5,4,10,11,171,659,44,77,21,18,1,1,1,77,42,10,10,5,0,1,10,0,0,0,6,1,1,0,344,87
22019000400,22,019,000400,822.5983606557377,94.67213114754098,18.688524590163933,3.057377049180328,5.172131147540983,2,4.286885245901639,118.59836065573771,503.0245901639344,29.89344262295082,40.92622950819672,53.4344262295082,20.975409836065573,6.229508196721311,1,1,58.89344262295082,24.745901639344265,5,12.344262295081968,1.1147540983606556,0,3,6.401639344262295,1,0.05737704918032787,1,10.28688524590164,0.05737704918032787,3.1721311475409837,0,178.72950819672133,68.60655737704919
22019000401,22,019,000401,511,102,18,10,1,0,6.999999999999999,50,341,15,59,24,15,2,1,0,36,25,11,13,0,1,3,5,3,0,0,5,1,1,1,136,29
22019000402,22,019,000402,526.4961240310078,90.05426356589147,17.183462532299743,4.335917312661499,7.167958656330749,4.167958656330749,3.1679586563307494,87.03875968992249,365.1653746770026,18.85529715762274,35.73385012919896,10.351421188630491,7.007751937984496,2.3359173126614987,1,1.1679586563307494,40.86304909560723,23.839793281653748,3.3359173126614987,4.671834625322997,3.3359173126614987,0.16795865633074936,3,5.671834625322997,1,0.16795865633074936,0,7.503875968992248,2.3359173126614987,4,0,149.97932816537468,44.366925064599485
22019000403,22,019,000403,563,177,22,5,5,0,3,99,357,40,55,20,15,4,3,0,75,34,16,12,0,1,4,8,4,1,0,6,0,4,0,178,66
22019000404,22,019,000404,919,181,32,3,7,4,5,193,583,66,63,21,22,7,1,1,69,49,13,16,1,0,0,8,3,0,0,9,0,3,1,327,94
22019000405,22,019,000405,1161.6672079761554,221.58969863128974,47.003875467243276,12.470415940289033,24.940831880578067,8.633364881738562,0.959262764637618,195.68960398607405,741.5101170648787,71.94470734782135,101.6818530515875,31.655671233041392,21.103780822027595,12.470415940289033,5.755576587825708,2.877788293912854,96.88553922839941,57.55576587825708,12.470415940289033,18.22599252811474,4.79631382318809,0,2.877788293912854,18.22599252811474,8.633364881738562,0,0,8.633364881738562,1.918525529275236,0,2.877788293912854,447.97571108576756,89.21143711129847
22019000406,22,019,000406,575.1027888446215,120.7808764940239,26.943426294820718,5.574501992031872,3.7163346613545816,0.9290836653386454,4.645418326693227,97.55378486055777,367.9171314741036,26.01434262948207,40.8796812749004,27.872509960159363,13.936254980079681,4.645418326693227,2.787250996015936,0,55.745019920318725,21.368924302788844,7.432669322709163,3.7163346613545816,2.787250996015936,4.645418326693227,5.574501992031872,6.503585657370517,3.7163346613545816,0.9290836653386454,0.9290836653386454,8.361752988047808,1.8581673306772908,0.9290836653386454,0,163.5187250996016,54.81593625498008
22019000407,22,019,000407,668,99,16,3,5,0,3,111,406,37,55,24,16,2,1,0,51,27,6,7,3,0,0,7,0,0,1,2,2,0,0,206.00000000000003,52
22019000408,22,019,000408,653,105,24,8,9,7,7,137,406,22,56,27,16,2,1,3,52,29,8,22,0,0,0,8,3,3,1,3,1,1,3,214,58
22019000440,22,019,000440,798,305,20,3,3,1,1,129,547,20,39,43,20,9,0,1,122,56,15,26,0,0,0,2,1,0,1,9,5,0,0,247,107
22019000441,22,019,000441,546.1003779584452,255.4444317920719,19.292414893044416,3.007576372432467,1.4385973749363268,1.0964486396993924,0.020126396190407896,101.12875866532968,373.4443341836024,24.392256563923628,35.99990773365493,19.885703627983613,15.087757899960517,3.9228874464181884,1.036069451128169,0.06037918857122369,63.358607972274534,64.36404787643926,20.398486778161175,21.434556229289345,2.846565202909204,2.7459332219571646,2.8063124105283883,10.450823341460687,1.0964486396993924,0,0,8.418937231585165,4.6168081623094235,0.9153110739857215,0.06037918857122369,189.7153085961076,84.24975150442287
22019000461,22,019,000461,485.8771929824561,238.37719298245614,24.289473684210527,8.043859649122806,1.0614035087719298,1.0350877192982455,4.043859649122807,76.28947368421052,319.7280701754386,29.464912280701753,37.719298245614034,19.315789473684212,16.24561403508772,5.06140350877193,5.008771929824562,0,100.60526315789474,50.39473684210526,13.087719298245615,35.10526315789474,1.0175438596491229,0,4,2.087719298245614,1.0175438596491229,0.008771929824561403,0,7.131578947368421,0,1.0087719298245614,1,124.73684210526316,91.68421052631578
22019000463,22,019,000463,1006.6089390142022,156.26608187134502,32.58709273182957,5.033542188805346,6.866959064327485,3.9668337510442773,4.969256474519632,146.11328320802005,648.9034670008355,53.042690058479536,81.64152046783626,36.02293233082707,27.960693400167084,6.909816207184628,0.9809941520467836,0,68.37431077694235,44.48759398496241,10.131370091896407,12.02907268170426,1.9619883040935673,0.02142857142857143,0.02142857142857143,9.831370091896408,2.0691311612364243,1.002422723475355,0.02142857142857143,14.95062656641604,0.04285714285714286,0.9809941520467836,0,310.44160401002506,77.65325814536341
22019000464,22,019,000464,733.1709303005917,91.12258902595482,21.148449217147977,2.7644257379385158,4.5933819405496354,0.924973818316478,4.605976800962737,116.70548758439568,478.86130397951223,45.029837021201715,44.09856577267868,28.487364605016474,15.62169688467313,4.6017785141583705,0,0,35.686385806985164,33.50057522600283,5.661097510214598,6.575575611520158,0.010495717010918,0.014694003815285201,2.768624024742883,4.605976800962737,1.8373527762198543,0.0041982868043672,0,4.633265665191124,0.924973818316478,2.756029164329781,0,241.6643686579654,48.489079225263005
22019000465,22,019,000465,319.50387596899225,34.945736434108525,10.816537467700257,1.6640826873385013,0.8320413436692506,0.8320413436692506,0.8320413436692506,24.961240310077518,213.8346253229974,14.14470284237726,43.26614987080103,11.648578811369509,4.992248062015504,1.6640826873385013,0,0.8320413436692506,19.136950904392766,4.160206718346253,1.6640826873385013,3.3281653746770026,1.6640826873385013,0.8320413436692506,0,3.3281653746770026,0,0.8320413436692506,0,2.496124031007752,1.6640826873385013,0,0,94.02067183462532,21.633074935400515
22019000467,22,019,000467,702,161,13,4,5,1,4,118,425,44,68,37,16,4,0,0,58,38,9,14,1,0,3,8,0,0,0,3,2,0,0,162,42
22019000468,22,019,000468,790.2210272624242,62.88028655444787,15.148085805957928,2.0263436841291966,7.042711069441141,1.0061015813487344,1.0202421027804622,132.0962581067505,468.7210179166445,45.42304663572619,69.2583931165978,35.02972856859324,17.011813493622256,7.007359765861821,0.007070260715863898,0.9990313206328705,33.37810870240483,8.232639429402337,4.052687368258393,13.008617950374909,1.0061015813487344,1.0061015813487344,0.9990313206328705,0.02828104286345559,2.005132901981605,1.0061015813487344,0,4.031476586110801,4.003195543247346,1.0061015813487344,0,237.28230290285626,29.480967069895446
22019000469,22,019,000469,611,68,15,1,1,1,1,72,404,26,59,18,13,1,0,0,42,15,4,14,0,0,0,8,4,0,0,3,1,3,1,176,47
22019000560,22,019,000560,422.06464937266344,58.28913093539325,3.968724059914276,0,0,0,0.9866354827931841,45.63478115682879,241.34352080974386,21.88343765138237,22.96989271351248,30.763156996521023,11.906172179742828,1.9732709655863683,0.01109106437076986,0,19.82143817082984,11.867353454445134,12.842897872867548,8.901901473880196,1.9732709655863683,0.9866354827931841,0.9866354827931841,3.9631785277288913,0,0,0,2.9709975127503223,0.016636596556154792,0.9866354827931841,0,79.44102758451014,27.74779522628762
22019000561,22,019,000561,387.01309384531817,43.823413278736474,8.884892199055697,3.954121923703673,1.0241768687586177,0.9766483516483516,0.14258555133079848,44.22971942506163,208.25742698366273,11.503588141896127,30.318999916433377,24.247545230434966,19.126660886641876,5.120884343793089,0,0,23.651125015668743,15.4577100655998,4.1917645092550035,3.0725306062758535,0,0,0,2.0483537375172354,0.09505703422053233,0.14258555133079848,0,3.025002089165587,5.120884343793089,0,0,97.24464651318263,20.219816780177997
22019000562,22,019,000562,234,17,0,4,0,0,1,24,139,13,14,5,2,0,0,0,16,9,0,4,2,0,3,0,1,0,0,1,1,1,0,52,10
22019000600,22,019,000600,383.87374316624454,35.988163421835424,3.9986848246483806,3.9986848246483806,8.997040855458856,0,0,70.97665563750876,226.9253637987956,31.989478597187045,34.98849221567333,13.995396886269331,8.997040855458856,0.9996712061620951,0,0,15.994739298593522,10.996383267783045,3.9986848246483806,5.998027236972571,0,0,0.9996712061620951,1.9993424123241903,0,0,0,1.9993424123241903,0,0,0,169.94410504755618,12.995725680107236
22019000601,22,019,000601,343,40,7,0,3,0,1,65,184,22,27,19,5,2,1,0,24,7,5,10,0,0,1,1,0,0,0,3,0,0,0,116,25
22019000602,22,019,000602,303.26795580110496,54.607734806629836,2.925414364640884,0,0.9751381215469613,0,0.9751381215469613,46.806629834254146,183.32596685082873,21.45303867403315,30.2292817679558,7.801104972375691,8.776243093922652,0,0,0,18.527624309392266,14.62707182320442,3.9005524861878453,5.850828729281768,0,0.9751381215469613,0,3.9005524861878453,0,2.925414364640884,0.9751381215469613,1.9502762430939227,0.9751381215469613,0,0,120.9171270718232,30.2292817679558
22019000603,22,019,000603,88,228,5,2,0,0,1,13,68,11,13,6,2,2,0,0,76,44,19,23,7,1,1,1,1,3,1,8,1,1,0,24,69
22019000660,22,019,000660,884.1262568337555,48.011836578164576,13.00131517535162,4.001315175351619,9.002959144541144,1,5,122.02334436249124,463.0746362012044,50.010521402812955,116.01150778432667,48.00460311373067,18.002959144541144,6.000328793837904,3,1,36.00526070140648,16.003616732216955,2.0013151753516194,4.001972763027429,0,0,3.28793837904882e-4,6.00065758767581,2,1,1,15.000657587675809,2,1,1,275.05589495244385,52.004274319892765
22019000661,22,019,000661,357.88247503074666,60.398908826322604,1.07648381620267,0,0.024861878453038673,0,1.0248618784530388,49.21472470023584,192.7257585771581,16.562146772715284,53.79444549258862,13.214080474372741,5.22945144860801,1,9.490904217769998e-4,3,32.47996841398195,19.37530090285002,1.1008711494448202,3.151069451561786,1,0.024861878453038673,1,0.10087114944482019,0,3.074585635359116,0.024861878453038673,2.050672847327854,0.026285514085704172,1,0,141.12653108757854,29.781158226683747
22019000662,22,019,000662,280,78,3,0,0,1,1,48,156,20,29,13,6,0,0,0,28,19,2,16,0,0,1,1,0,0,1,2,0,0,0,93,41
22019000663,22,019,000663,213.11020408163265,21.49795918367347,2.804081632653061,0.9346938775510204,0.9346938775510204,1.8693877551020408,0,30.844897959183672,129.92244897959185,6.542857142857143,16.824489795918367,11.216326530612244,4.673469387755102,1.8693877551020408,0.9346938775510204,0,10.281632653061225,6.542857142857143,4.673469387755102,2.804081632653061,0,0,0,0,0.9346938775510204,0,0,1.8693877551020408,0.9346938775510204,0,0,60.755102040816325,14.955102040816326
