GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRHOG,G18GOVDJEA,G18GOVLQUI,G18GOVGSCH,G18GOVOWRI,G18COMRPHU,G18COMDFRA,G18COMOWRI,G18ATGRWOL,G18ATGDFRO,G18ATGOWRI,G18USSRCAM,G18USSDCAR,G18USSLVOH,G18USSISIM,G18USSOWRI
2451001-004,24,510,01-004,774.486795146324,502.82369735902927,8.890792291220556,3.9514632405424694,0,335.8743754461099,879.2005710206995,1.9757316202712347,415.8915060670949,836.7223411848679,5.927194860813704,329.9471805852962,856.4796573875802,21.733047822983583,52.35688793718772,2.963597430406852
2451001-005,24,510,01-005,1201,716,7,6,0,541,1269,0,610,1238,2,466,1294,36,74,3
2451002-001,24,510,02-001,183,410,9,3,2,64,513,0,88,503,3,58,528,9,9,0
2451002-002,24,510,02-002,359,585,6,10,0,161,765,2,174,776,0,121,774,19,36,2
2451002-003,24,510,02-003,627,734,13,9,2,284,1051,5,310,1059,0,217,1081,16,53,3
2451003-001,24,510,03-001,112,393,4,3,0,23,475,0,31,470,0,9,478,11,13,2
2451003-002,24,510,03-002,73,158,0,3,0,24,199,0,25,208,0,17,205,9,1,2
2451003-003,24,510,03-003,478.68561278863234,432.7708703374778,2.930728241563055,2.930728241563055,0.9769094138543517,208.08170515097692,663.3214920071048,7.815275310834814,247.15808170515098,644.7602131438721,2.930728241563055,180.72824156305506,653.5523978685612,15.630550621669627,45.91474245115453,1.9538188277087034
2451004-001,24,510,04-001,165.78928905519177,391.14359214218894,8.934752104770814,2.9782507015902713,0,74.45626753975678,482.47661365762394,0,67.50701590271282,496.3751169317119,0,53.60851262862489,480.4911131898971,6.949251637043966,28.78975678203929,1.9855004677268475
2451004-002,24,510,04-002,283.60714589133704,788.9072015991417,15.977867374159832,8.987550397964904,0,109.84783819734884,956.67480902782,4.993083554424947,110.84645490823382,980.6416100890597,3.994466843539958,79.88933687079916,971.6540596910947,17.97510079592981,33.95296817008964,2.9958501326549682
2451004-003,24,510,04-003,52,175,0,3,2,9,224,2,10,226,0,3,227,5,3,2
2451005-001,24,510,05-001,79,314,3,9,1,17,372,2,20,384,3,12,383,3,10,1
2451005-002,24,510,05-002,9,27.000000000000004,0,4,0,3,35,0,3,38,0,1,40,0,0,0
2451006-001,24,510,06-001,79,391,1,12,0,21,452,0,26,458,0,18,447,4,15,0
2451006-002,24,510,06-002,55,206,2,3,0,17,239,0,15,254,0,7,258,1,1,3
2451006-003,24,510,06-003,42,134,3,3,2,4,176,0,5,178,0,3,182,1,4,0
2451006-004,24,510,06-004,161,442,7,9,0,51,539,3,44,564,2,22,574,9,13,2
2451006-005,24,510,06-005,368,899,2,12,0,157,1073,2,161,1110,0,93,1098,16,66,2
2451007-001,24,510,07-001,91,311,3,2,0,23,380,0,25,381,0,13,378,5,10,2
2451007-002,24,510,07-002,21,66,0,0,0,3,78,0,4,77,0,0,85,0,1,0
2451007-003,24,510,07-003,161,560,6,6,2,26,700,0,30,696,2,16,706,3,19,3
2451007-004,24,510,07-004,140,451,7,10,0,27,576,0,31,578,0,18,586,4,10,0
2451008-001,24,510,08-001,13,34,0,0,0,0,41,2,1,45,0,4,42,0,1,0
2451008-002,24,510,08-002,132,451,6,2,0,36,544,2,37,543,1,30,537,5,12,1
2451008-003,24,510,08-003,128,468,3,4,1,23,572,0,38,561,1,20,571,1,12,0
2451008-004,24,510,08-004,19,107,0,2,0,1,123.00000000000001,0,10,118.00000000000001,0,3,125,0,0,0
2451008-005,24,510,08-005,128,423,10,7,0,27,533,0,31,537,0,9,548,8,9,0
2451008-006,24,510,08-006,217,652,4,1,0,39,829,0,51,819,0,24,836,7,15,0
2451008-007,24,510,08-007,103,425,6,6,1,20,513,2,18,515,3,8,518,1,9,3
2451008-008,24,510,08-008,280,410,0,6,1,86,588,2,112,575,0,84,578,3,34,0
2451008-009,24,510,08-009,15,20,0,0,0,4,31,0,1,34,0,3,32,0,0,0
2451008-010,24,510,08-010,262,841,10,13,3,48,1056,2,55,1075,1,18,1100,5,18,1
2451008-011,24,510,08-011,45,178,1,3,0,4,211,0,7,218,0,3,221.99999999999997,1,3,0
2451009-001,24,510,09-001,54,175,0,3,0,8,224,0,10,226,0,1,230,0,4,0
2451009-002,24,510,09-002,89,318,6,4,0,17,388,3,29,381,2,10,396,7,10,0
2451009-003,24,510,09-003,132.43975903614458,606.5918674698795,7.292168674698795,3.4382530120481927,3.2921686746987953,41.33734939759036,702.3795180722892,2.4382530120481927,36.213855421686745,715.9638554216867,2.4382530120481927,19.753012048192772,704.9638554216867,8.146084337349398,19.31475903614458,3.876506024096386
2451009-004,24,510,09-004,205,815,2,12,2,58,925,10,66,961,2,43,972,7,20,0
2451009-005,24,510,09-005,156,547,0,10,2,38,650,2,51,657,0,38,643,7,19,2
2451009-006,24,510,09-006,204,742,7,7,0,40,901,0,42,918,4,22,925,7,16,2
2451009-007,24,510,09-007,180,585,3,9,2,31,732,0,31,750,0,20,734,13,15,0
2451009-008,24,510,09-008,82,292,0,6,0,8,363,2,8,369,0,5,373,1,3,2
2451009-009,24,510,09-009,92,262,2,4,0,17,337,0,23,337,2,20,327,3,12,2
2451009-010,24,510,09-010,78.56024096385542,383.4081325301205,1.7078313253012047,2.5617469879518073,1.7078313253012047,13.662650602409638,440.62048192771084,2.5617469879518073,18.78614457831325,444.03614457831327,2.5617469879518073,10.24698795180723,444.03614457831327,0.8539156626506024,7.6852409638554215,5.123493975903615
2451009-011,24,510,09-011,15,49,2,2,0,1,66,0,1,66,0,1,65,1,0,0
2451009-012,24,510,09-012,118,416,0,2,0,19,506,2,22,514,0,8,520,3,6,2
2451009-013,24,510,09-013,52,122,0,3,0,7,167,0,8,165,0,8,164,0,3,0
2451009-014,24,510,09-014,131,431,3,3,0,20,544,0,18,553,0,20,544,7,7,2
2451009-015,24,510,09-015,110,474,4,0,0,16,562,2,30,555,0,9,571,0,15,0
2451010-001,24,510,10-001,95,422,3,3,1,21,501,0,27,494,0,13,509,5,6,0
2451010-002,24,510,10-002,107,407,1,4,0,7,503,0,14,510,0,1,521,1,6,1
2451010-003,24,510,10-003,37,96,0,0,0,8,121,0,7,126.00000000000001,0,5,125,0,1,0
2451010-004,24,510,10-004,30,201,1,0,1,3,221,0,8,224,0,4,228,0,4,0
2451011-001,24,510,11-001,193.42834267413932,722.9623698959167,5.745396317053642,17.23618895116093,0,75.64771817453963,834.9975980784628,4.787830264211369,82.35068054443555,849.3610888710969,0.9575660528422738,61.284227381905524,830.2097678142514,15.321056845476381,22.0240192153723,1.9151321056845476
2451011-002,24,510,11-002,58,230,2,2,0,17,265,0,22,264,0,17,264,4,9,0
2451011-003,24,510,11-003,202,719,6,6,0,70,838,3,68,863,3,38,873,8,20,3
2451011-004,24,510,11-004,0,21,0,0,0,0,21,0,0,23,0,0,23,0,0,0
2451011-005,24,510,11-005,100,559,3,9,3,50,587,3,41,630,0,21,623,7,26,0
2451011-006,24,510,11-006,289.392854108663,1020.0927984008583,3.022132625840168,13.012449602035096,2,121.15216180265116,1182.32519097218,5.006916445575053,115.15354509176618,1209.3583899109403,3.005533156460042,79.11066312920084,1209.3459403089053,8.02489920407019,35.04703182991036,3.0041498673450318
2451011-007,24,510,11-007,199,760,9,12,2,91,860,3,81,892,3,45,865,15,50,5
2451012-001,24,510,12-001,658.75,1132.1854838709678,3.096774193548387,12.241935483870968,2.0725806451612905,225.4516129032258,1510.3870967741934,5.169354838709677,251.16129032258064,1552.1129032258066,0.04838709677419355,196.79838709677418,1533.967741935484,14.266129032258064,51.36290322580645,3
2451012-002,24,510,12-002,62,102,3,0,0,30,127,0,40,121,0,32,128,3,4,0
2451012-003,24,510,12-003,100.57207615593835,425.72257479601086,2.929283771532185,15.622846781504986,2.929283771532185,37.10426110607434,495.04895738893924,6.834995466908431,43.93925657298277,505.78966455122395,2.929283771532185,27.339981867633725,492.1196736174071,3.9057116953762465,21.481414324569357,9.764279238440617
2451012-004,24,510,12-004,145.69444444444446,512.2804659498208,3.759856630824373,9.399641577060931,2.8198924731182795,56.39784946236559,597.8172043010752,6.579749103942652,45.11827956989247,626.016129032258,1.8799283154121864,31.018817204301076,620.3763440860215,10.339605734767025,14.099462365591398,0
2451012-005,24,510,12-005,115,626,0,6,0,31,673,21,40,700,9,28,694,7,13,8
2451012-006,24,510,12-006,101,484,0,6,0,42,521,8,37,547,3,30,520,11,20,10
2451012-007,24,510,12-007,97.99999999999999,742,4,9,4,28,797,10,33,806,9,17,808,12,20,5
2451012-008,24,510,12-008,167,775,4,10,3,72,844,5,66,886,4,42,868,14,31,8
2451012-009,24,510,12-009,228.35298507462684,793.786567164179,4.2119402985074625,21.688805970149254,2.1059701492537313,100.73582089552238,901.655223880597,17.529850746268657,107.85522388059701,937.1320895522388,2.2119402985074625,86.72910447761194,890.7082089552239,19.84776119402985,49.86119402985074,3.158955223880597
2451012-010,24,510,12-010,82,532,7,19,0,30,591,2,29,612,2,17,591,7,20,5
2451012-011,24,510,12-011,89,338,2,2,0,28,394,0,19,417,0,5,418,5,9,2
2451012-012,24,510,12-012,117.57165732586068,766.0376301040833,2.254603682946357,10.763811048839072,2,33.352281825460366,855.0024019215373,0.2121697357886309,30.649319455564452,867.6389111289031,2.0424339471577264,15.715772618094476,860.7902321857487,7.678943154523619,18.9759807846277,0.08486789431545236
2451012-013,24,510,12-013,7.983479399617206,29.811475383200587,0.2140854040950552,0.7355761575631139,0.17824311018824515,3.046276528334259,34.74674153579193,0.41590059043923866,2.7811735345441075,36.08130319071155,0.14240081628143514,1.842813831291005,35.53624036108755,0.4885535375986638,1.0562200840327942,0.23572076155938348
2451013-001,24,510,13-001,238,599,3,9,0,87,742,2,82,770,0,56,771,5,26,0
2451013-002,24,510,13-002,296,506,9,16,0,94,700,2,123,696,1,89,666,19,51,0
2451013-003,24,510,13-003,454,1010,4,18,0,196,1240,3,239,1213,0,177,1200,27,53,11
2451013-004,24,510,13-004,366,460,6,3,0,157,647,2,206,613,3,156,598,16,45,3
2451013-005,24,510,13-005,195,390,4,6,0,82,496,3,93,498,0,75,477,18,22,0
2451013-006,24,510,13-006,109.42137159359545,553.4390446546084,3.5295323563659964,3.0387481371087928,0,24.33312919369995,631.8796252726739,0.029061102831594632,32.16180360175354,629.9774381225147,0,16.70578398749317,632.9096288825742,7.107499884117984,11.69609695321597,0.029061102831594632
2451013-007,24,510,13-007,104,448,7,4,0,19,522,0,19,541,0,10,524,3,18,0
2451013-008,24,510,13-008,152,685,4,7,0,35,786,5,36,804,1,16,808,8,18,3
2451013-009,24,510,13-009,19.73138548539114,101.65409990574929,0.49952874646559853,0,0,3.9962299717247882,114.89161168708766,0,5.245051837888784,115.89066918001885,0,2.4976437323279925,115.89066918001885,0.99905749293119706,2.4976437323279925,0
2451013-010,24,510,13-010,117.84724292101342,622.9068554396423,2.9709388971684056,3.9612518628912072,0,33.67064083457526,692.2287630402384,2.9709388971684056,41.59314456035768,702.1318926974665,0,20.79657228017884,695.1997019374069,10.89344262295082,19.806259314456035,2.9709388971684056
2451013-011,24,510,13-011,381.6470149253731,979.2134328358209,3.7880597014925375,12.311194029850746,1.8940298507462687,138.26417910447762,1191.344776119403,9.470149253731343,176.144776119403,1199.8679104477612,3.7880597014925375,120.27089552238806,1192.2917910447761,15.15223880597015,51.13880597014926,2.841044776119403
2451013-012,24,510,13-012,383,912,7,13,3,170,1099,7,185,1119,2,134,1103,13,55,5
2451013-013,24,510,13-013,27,47,0,0,0,11,63,0,10,65,0,8,65,0,1,0
2451014-001,24,510,14-001,103,495,0,7,0,40,547,3,33,577,0,24,565,5,18,3
2451014-002,24,510,14-002,76,341,0,7,0,32,377.00000000000006,5,33,392,0,18,393,3,16,0
2451014-003,24,510,14-003,48,239,2,6,1,9,280,2,11,284,1,7,284,1,3,5
2451014-004,24,510,14-004,210,853,2,4,0,51,1001,7,44,1039,0,25,1013,11,39,0
2451014-005,24,510,14-005,48,122,0,0,0,9,155,2,10,157,0,9,157,1,1,0
2451015-001,24,510,15-001,137,446,4,4,0,21,562,0,26,561,3,14,568,5,7,2
2451015-002,24,510,15-002,57,268,3,0,0,8,314,0,10,318,0,3,321,5,1,0
2451015-003,24,510,15-003,222,760,12,13,3,42,970,0,42,972,3,14,983,7,22,2
2451015-004,24,510,15-004,82,291,3,4,0,5,375,2,12,364,0,12,362,3,6,0
2451015-005,24,510,15-005,126,481,2,6,0,23,582,0,26,583,2,16,594,3,6,0
2451015-006,24,510,15-006,156,647,4,4,0,16,784,3,26,772,6,10,777,8,9,5
2451015-007,24,510,15-007,103,478,2,3,0,15,570,0,15,575,3,5,577,0,12,0
2451015-008,24,510,15-008,76,267,0,2,3,11,329,2,14,329,2,8,333,1,10,0
2451015-009,24,510,15-009,176,762,4,10,0,40,893,2,40,918,0,17,915,7,16,0
2451015-010,24,510,15-010,129.7250945775536,457.96889449348464,2.948297604035309,5.896595208070618,0,12.775956284153006,583.7629255989912,2.948297604035309,20.63808322824716,576.8835645229087,0,13.758722152164776,574.9180327868853,2.948297604035309,3.9310634720470787,2.948297604035309
2451015-011,24,510,15-011,127.20167753726773,386.8090785586536,2.0505307498018324,3.101647322685094,0,21.21174143113698,486.957636791167,0.05170239596469105,15.353129425531396,499.8293821671908,2.9982425307557117,9.23600544010236,506.7908131416443,5.048773280557544,7.064835766382916,2.0505307498018324
2451015-012,24,510,15-012,18,62,0,0,0,5,78,0,4,78,0,0,80,0,4,0
2451015-013,24,510,15-013,48,198,0,4,0,5,245,0,14,237,0,7,248,0,0,0
2451015-014,24,510,15-014,118,455,2,2,0,15,558,0,22,557,2,8,558,3,6,2
2451015-015,24,510,15-015,40,186,2,3,2,3,225,0,5,226,0,4,230,0,3,0
2451015-016,24,510,15-016,70,219,3,4,0,11,283,0,14,280,0,11,285,4,0,0
2451015-017,24,510,15-017,156,489,7,2,2,16,627,0,27,623,2,8,649,4,1,0
2451015-018,24,510,15-018,192.99999999999997,701,4,3,2,31,861,3,31,859,4,12,882,8,12,2
2451015-019,24,510,15-019,7,34,0,0,0,0,38,0,4,37,0,1,40,0,0,0
2451015-020,24,510,15-020,171,723,6,2,0,26,857,2,34,855,2,11,870,4,22,0
2451015-021,24,510,15-021,85,299,6,2,0,11,374,0,11,377,0,4,383,3,4,0
2451015-022,24,510,15-022,129,341,3,2,4,23,447,5,27,446,3,20,452,3,7,2
2451015-023,24,510,15-023,92,472,2,3,0,12,550,2,18,550,2,13,554,1,13,2
2451015-024,24,510,15-024,113,416,7,7,0,28,504,0,15,532,0,16,520,4,9,0
2451015-025,24,510,15-025,45,143,2,0,0,5,184,0,12,177,0,5,185,0,1,0
2451016-001,24,510,16-001,49,210,4,0,0,8,253,0,10,254,1,3,258,5,3,0
2451016-002,24,510,16-002,74,297,3,3,0,13,362,0,20,361,0,4,378,4,4,0
2451016-003,24,510,16-003,54,198,3,3,0,9,233,0,12,244,0,5,244,5,4,0
2451016-004,24,510,16-004,48,131,0,2,0,9,169,0,12,169,0,3,171,1,6,0
2451016-005,24,510,16-005,144,428,3,0,0,8,564,2,20,563,1,13,563,1,4,3
2451016-006,24,510,16-006,131,472,6,2,1,28,582,0,30,584,0,18,588,4,9,0
2451016-007,24,510,16-007,97.17912485249737,393.4339326552563,1.8869732981067449,0,0,8.491379841480352,475.51727112289973,0,20.756706279174196,474.57378447384633,0,4.717433245266863,484.9521376134334,2.8304599471601173,5.660919894320235,0.9434866490533724
2451016-008,24,510,16-008,68.5937889641921,260.4525242530884,2.030947358528002,2,0,8.139263113376009,313.79873434905653,2,12.340420943808022,313.7832606697925,0,3.077368396320005,328.9534711416965,3.046421037792003,3.092842075584006,1.015473679264001
2451016-009,24,510,16-009,115,428,2,2,1,20,515,0,12,540,0,5,535,3,6,3
2451016-010,24,510,16-010,46,257,2,6,0,5,294,0,4,303,0,4,301,1,4,0
2451016-011,24,510,16-011,67,196,1,4,0,11,257,0,3,263,0,3,262,3,7,0
2451016-012,24,510,16-012,162,527,7,6,1,35,660,0,31,664,1,20,677,4,12,0
2451016-013,24,510,16-013,109,401,2,2,0,21,484,0,27,480,0,14,484,7,4,0
2451016-014,24,510,16-014,191,730,3,2,0,19,896,0,26,904,0,16,895,4,19,0
2451017-001,24,510,17-001,10,50,0,0,0,3,55,0,4,58,0,1,60,0,0,0
2451017-002,24,510,17-002,140,698,7,15,0,36,815,2,38,821,4,20,818,7,25,3
2451018-001,24,510,18-001,68,225,3,0,0,5,283,0,14,283,0,8,279,3,4,0
2451018-002,24,510,18-002,140,414,3,13,0,52,496,2,53,504,1,37,497,8,23,2
2451019-001,24,510,19-001,128,364,10,6,0,8,500,0,33,484,0,8,500,3,10,0
2451019-002,24,510,19-002,179,362,3,3,0,63,463,2,70,460,4,49,450,9,25,0
2451019-003,24,510,19-003,16,52,0,0,0,3,66,0,4,63,0,1,66,0,2,0
2451020-001,24,510,20-001,134,411,6,6,0,17,536,0,27,527,3,9,538,5,7,2
2451020-002,24,510,20-002,51,139,3,2,0,7,182,2,11,180,1,5,185,3,3,2
2451020-003,24,510,20-003,58,320,4,4,0,9,369,0,16,374,0,8,372,1,7,0
2451020-004,24,510,20-004,20.227086183310533,104.11354309165526,0.08207934336525308,2,0,4.369357045143639,121.68399452804377,0,4.902872777017784,121.64295485636114,0,4.205198358413133,121.09439124487004,0.12311901504787962,1.2462380300957592,0.04103967168262654
2451020-005,24,510,20-005,68,294,4,3,0,13,352,0,19,344,0,5,361,1,4,0
2451020-006,24,510,20-006,173,798,4,7,0,16,965,0,26,962,0,8,967,9,15,0
2451020-007,24,510,20-007,170,564,6,6,0,28,706,0,45,693,3,25,691,7,16,2
2451020-008,24,510,20-008,60,155,0,0,0,8,202,2,14,197,1,10,196,1,7,0
2451020-009,24,510,20-009,97,125,4,3,2,40,182,0,52,175,0,33,170,7,19,2
2451020-010,24,510,20-010,24.18979591836735,52.85918367346939,2.6877551020408164,0,0,10.751020408163265,67.1938775510204,0,14.334693877551022,64.5061224489796,0,12.542857142857143,66.29795918367347,0,0,0
