GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRELJoh,G16PREGSte,G16PREOth,G16USSRSze,G16USSDVan,G16USSGFlo,G16USSOth,G16H01RHar,G16H01DWer,G16H01LBee,G16H01Oth,G16H02RMcD,G16H02DRup,G16H02LKas,G16H02Oth,G16H03RPla,G16H03DSar,G16H03GEze,G16H03Oth,G16H04RMcD,G16H04DBro,G16H04LKra,G16H04GCla,G16H04Oth,G16H05RArn,G16H05DHoy,G16H05LSum,G16H05Oth,G16H06RHoe,G16H06DDel,G16H06LHow,G16H06GGlu,G16H06Oth,G16H07RVau,G16H07DCum,G16H07GHoe,G16H07Oth,G16H08RCox,G16H08DRas,G16H08LWun,G16H08GWal,G16H08Oth
2403109-013,24,031,09-013,584,1841,82,44,53,625,1881,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1732,45,51,4,0,0,0,0,0,0,0,0,0
2403109-014,24,031,09-014,460,1456,63,37,53,533,1396,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,1297,32,68,8,0,0,0,0,0,0,0,0,0
2403109-015,24,031,09-015,277.7578107008936,1695.583368277607,43.47660061761872,31.14692069419125,12.994030794100631,281.45067631503287,1682.2161856980051,67.92191913235422,6.183093091238343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.3652626459469,1585.1296676054687,34.10198743163643,49.60054840563742,1.0969997223363455,0,0,0,0,0,0,0,0,0
2403109-016,24,031,09-016,226.32688820862856,1531.040526782456,28.35158416708418,23.04881305869235,21.185767118213853,222.60079632767156,1502.2539966215968,58.62058252386875,1.3121007147924844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.6369220504875,1420.3054970594592,23.36775982055659,37.442078139122,4.269774373175905,0,0,0,0,0,0,0,0,0
2403109-018,24,031,09-018,329.26690146123735,1678.6985801918006,45.494065500941524,39.92405589588621,30.19164990209503,348.1742282544284,1586.3404041401777,101.88929923281879,5.902338935163129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.70715412745506,1531.186478426862,33.66818950033654,54.869186942787174,4.042625753213658,0,0,0,0,0,0,0,0,0
2403109-020,24,031,09-020,293.473368566262,1130.001296164281,37.64815019680314,20.36386974280776,26.308402935167106,331.67858681666763,1074.3655878883467,52.91854206214119,6.061309982972985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.81223254788813,1021.9737053518235,18.51537614383359,27.53113808374811,1.0102183304954975,0,0,0,0,0,0,0,0,0
2403109-021,24,031,09-021,465,1225,81,21,49,573,1194,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1145,36,35,0,0,0,0,0,0,0,0,0,0
2403109-022,24,031,09-022,538,2231,69,38,50,568,2169,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2045,69,54,2,0,0,0,0,0,0,0,0,0
2403109-024,24,031,09-024,356.6055168807399,1504.3576821256986,52.07399418243619,45.62806811125274,36.92760728175965,381.90247409876787,1501.9709448638755,68.79331306990882,1.2283884040919044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.31558649540807,1404.6754583782724,37.26920939961434,48.59711736444749,5.160930810210151,0,0,0,0,0,0,0,0,0
2403109-025,24,031,09-025,441.90363364285616,1460.5261840686653,53.57873655918293,11.479154842049512,26.565146180258143,500.0992180610439,1399.974446158955,40.89784257353147,1.0100113628457494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.0789293796904,1297.0014214770467,30.42869909432771,21.402775933193574,0.03208955223880597,0,0,0,0,0,0,0,0,0
2403109-026,24,031,09-026,279.4875441564562,1472.534021287475,39.971057226807645,24.21912896122499,16.7104564221625,284.13058500569537,1457.6284363926063,57.5560371681643,0.9864353462395086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.31127995622904,1350.7625557852546,43.34761020337318,36.118757670267904,1.8795299599202595,0,0,0,0,0,0,0,0,0
2403109-027,24,031,09-027,596.5126397009093,2213.288331876358,83.28189168892425,48.99485720355968,87.65724224960509,717.7278212496597,2211.955418465571,64.46739269899017,0.03676484952573682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.4659422611213,2047.2324610914661,38.50921209430163,49.14235785493559,0,0,0,0,0,0,0,0,0,0
2403109-028,24,031,09-028,257.3043543889343,916.5370974486981,20.416527584728936,1.7166629520564014,27.534469890377427,277.78370459801897,906.830535499692,6.977411833384246,0.14381220240875472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.9802146227886,821.8872766660654,4.167272139709381,4.143303439307921,0.023968700401459122,0,0,0,0,0,0,0,0,0
2403109-029,24,031,09-029,347.6606512181999,1356.1290777542858,49.665807316885704,31.988147085451807,31.988147085451807,346.8188578738459,1350.2365243438078,85.86292112410749,0.841793344353995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.8129314165718,1229.8600761011867,54.71656738300967,42.93146056205374,5.892553410477965,0,0,0,0,0,0,0,0,0
2403109-030,24,031,09-030,436.952015545541,1682.2947754303277,59.1547305026116,34.9002025881672,50.14842684086493,472.81251360923915,1690.107512299996,75.58278414024063,1.5433414644230372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.2342635851215,1579.473678697923,40.40136161298769,35.46951116991221,2.606535191080608,0,0,0,0,0,0,0,0,0
2403109-031,24,031,09-031,341.5918974214809,1392.6573448312542,72.29728488586234,14.681688425286348,31.19552945065688,403.2357215160691,1356.5154358751859,34.16344291259525,2.893681129920867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15011752850470406,0.5192768385299394,0.014648430528844255,0.017685517603273842,2.0197971080757046e-4,0,0,0,0,434.3895963165258,1302.5071507901857,33.74084797587843,44.7710888549994,3.9021481950334302
2403109-032,24,031,09-032,58.93063877275645,372.56149597013825,5.992946315873537,5.992946315873537,5.992946315873537,49.941219298946145,385.54621298786424,6.99177070185246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.93534122884076,346.5920619346862,8.989419473810305,6.99177070185246,0,0,0,0,0,0,0,0,0,0
2403109-033,24,031,09-033,221.76905606320238,783.464039476079,41.64223320190063,17.431202350146,24.2103165530133,241.13821157770735,727.2971953185356,56.16710732023773,3.7594670596488644e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.82222541490088,680.8110190725024,23.242693378975293,29.051891132898206,1.5037868238595458e-4,0,0,0,0,0,0,0,0,0
2403109-034,24,031,09-034,350.0195009989515,1748.1010746251914,34.00291968408966,22.002726153740277,35.001750137568905,370.0206439077954,1684.0948639518022,71.00671451807712,1.000445533806636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.02037346885896,1601.0921089670746,33.002012698760915,41.00357734595152,3.0763434807454807e-4,0,0,0,0,0,0,0,0,0
2403109-035,24,031,09-035,744,2209,79,27,71,831,2173,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,2021,49,33,2,0,0,0,0,0,0,0,0,0
2403109-036,24,031,09-036,343.097521550362,1245.9710856469212,65.6326427884984,36.80274931030015,26.870826621682852,392.7935585683926,1202.270625817005,76.63060489586562,0.9931922688617302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.8618093930853,1128.410162171796,45.75969151752777,37.93252998520222,1.9863845377234604,0,0,0,0,0,0,0,0,0
2403109-037,24,031,09-037,313,1305,30,26,40,347,1237,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1140,32,41,2,0,0,0,0,0,0,0,0,0
2403109-038,24,031,09-038,50.19335998397313,385.4575891341029,9.231699765896156,6.121200303527096,6.073677150569466,54.394552173817196,385.2484872610893,17.211128084261368,0.004752315295763031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.33041218080954,345.26105167864375,8.145759353716919,20.98936421278252,0.009504630591526063,0,0,0,0,0,0,0,0,0
2403109-039,24,031,09-039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403109-040,24,031,09-040,296.6631404298504,1291.5297393387893,55.936480848922784,11.986563131792341,24.971758425144163,340.6129589072115,1262.56192397496,35.95976878719245,0.9988504890519093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.60511081011344,1151.688566988413,44.94874835822849,16.981053752498173,3.9954019562076373,0,0,0,0,0,0,0,0,0
2403109-041,24,031,09-041,252.83666871769466,1053.5457932116722,34.978229893817534,25.97981297267623,21.980216300041654,279.8008422359405,1030.568380112618,62.950409687659764,5.991963493800574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.8089795739813,984.5568041624448,28.98964436144936,28.984239623157517,3.99554311891569,0,0,0,0,0,0,0,0,0
2403110-001,24,031,10-001,380,636,18,9,41,439,592,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,560,6,8,2,0,0,0,0,0,0,0,0,0
2403110-002,24,031,10-002,630.2086096282235,1032.620154659424,59.13633116711255,5.042552416884529,78.15019919342018,734.5004799967528,1051.5700572808914,22.042242383320147,0.009476356272665598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.7309728967318,912.2243361681914,22.06593327400181,24.10143313548732,4.00466522906236
2403110-003,24,031,10-003,401.2772472985698,1200.3684968463663,57.17690598126015,19.725664333087266,86.74041981755309,519.576509367877,1201.33443703716,32.52954104508805,0.9889401030728445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.7360305256396,1076.5772388445894,18.71451741815846,30.534212629626964,3.9398984038228337,0,0,0,0,0.5749978069847206,1.5362355201784879,0.021413711432534416,0.04044812159478724,0.004758602540563204
2403110-004,24,031,10-004,252,803,18,15,22,274,814,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,746,15,9,0,0,0,0,0,0,0,0,0,0
2403110-005,24,031,10-005,315,927,28,20,45,359,931,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,818,24,27,0,0,0,0,0,0,0,0,0,0
2403110-006,24,031,10-006,262.44422917243287,931.2169941876557,33.7124273456961,17.280653196789373,48.00387489620814,314.6963742042624,944.3141433711597,20.41018544146139,1.0107943537226682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.12814835316914,869.41433711597,12.41018544146139,21.259064489344038,0.06476612233600887,0,0,0,0,0,0,0,0,0
2403110-007,24,031,10-007,530.2862645592405,1614.6108459765032,59.76779093316215,19.319831711431668,67.13498269576567,658.5665398333228,1593.0644652070687,19.784694743577628,4.03113063557566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26396947436033,16.42276115541062,0.2854825818415387,0.4657873703730368,0.06010159617716604,0,0,0,0,750.0198450498254,1427.1752385404648,28.79193267802711,44.466916617547525,2.0634383887759395
2403110-009,24,031,10-009,648,1152,50,12,81,786,1119,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,1021,24,15,2,0,0,0,0,0,0,0,0,0
2403110-010,24,031,10-010,476.4437524767222,1402.3397359019175,72.0339940431563,29.004766851431732,71.04485181280515,651.4981214811193,1344.3551742436828,49.986518863687614,1.0057902601036746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.5900181253123,1215.2225429881773,30.020545929386927,46.03161474525831,9.994640087977118
2403110-011,24,031,10-011,213.8411204519786,1026.2375266550562,14.988863583082612,24.981439305137688,16.987378727493628,222.83443860182814,1007.2516327831515,25.980696877343192,3.99703028882203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.82849917947223,921.3154815734779,23.98218173293218,24.981439305137688,1.998515144411015,0,0,0,0,0,0,0,0,0
2403110-012,24,031,10-012,435,1549,37,33,53,460,1578,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1420,18,33,7,0,0,0,0,0,0,0,0,0
2403110-013,24,031,10-013,212,576,14,15,25,219,603,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,511,9,15,0,0,0,0,0,0,0,0,0,0
2403111-000,24,031,11-000,700.3815863341086,1016.1028149811533,49.9558906087096,20.981474055658033,34.96912342609672,719.3648247654182,1033.0878177881145,48.95677279653541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.3224797497795,903.2025022054696,18.983238431309648,31.971769989574145,3.996471248696768,0,0,0,0,0,0,0,0,0
2403112-001,24,031,12-001,860.3419638316195,608.9598898052786,51.74499962444341,17.77071725225727,44.76736720317899,853.0507807535924,658.9294721307842,43.69926913397989,1.0908598294418943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.1383102924046,558.4878440922195,43.33508097009521,56.96997650701283,8.089549348736975
2403112-002,24,031,12-002,764.2448979591836,678.5098581805604,63.31546177793151,18.094085091663782,44.130058803182294,778.2864060878588,727.6233137322725,52.221376686267725,0.013836042891732965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.3666551366309,606.0975441023867,35.16326530612245,51.188170183327564,2.027672085783466
2403112-003,24,031,12-003,1223.6580361683805,1291.0401101947214,118.25500037555659,33.22928274774273,76.23263279682101,1296.9492192464074,1333.0705278692158,73.3007308660201,3.9091401705581057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.8616897075954,1184.5121559077807,57.66491902990478,85.03002349298717,3.9104506512630253
2403112-004,24,031,12-004,661.2530666193217,810.8110148305196,66.78373788047203,15.990472450253867,38.56525708590639,715.8087961554819,804.2267026451209,37.62464105942086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.0177494003015,699.8183237052281,25.39663271510908,16.93108847673939,0,0,0,0,0,0,0,0,0,0
2403112-005,24,031,12-005,809,1094,93,35,57,848,1143,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,927,45,35,0,0,0,0,0,0,0,0,0,0
2403113-001,24,031,13-001,319.81820854173424,1270.6551294701703,34.96964187817716,28.98343124932614,24.996077948014864,310.83889259845773,1290.6064018720022,56.965361564128784,3.9956423843258304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.77774079112305,1191.733421364409,38.95699517948844,76.9415012150043,2.0009295982933715
2403113-002,24,031,13-002,475.51000800640514,2714.4891913530823,62.14731785428343,43.92514011208967,59.22137710168135,511.8058446757406,2706.2670136108886,87.10968775020015,1.7405924739791834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.6196957566053,2627.23098478783,49.96236989591673,85.55404323458767,2.592473979183347
2403113-003,24,031,13-003,178.26030901672718,893.4144198089739,16.77061333406062,8.013911976170508,29.191749344131384,214.81891168674696,891.6961017797353,18.62593989766102,0.04621847502014928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.06766794500265,851.2452658638313,9.080230683031157,20.433401095542667,2.4099482638421925
2403113-004,24,031,13-004,89,1763,25,37,23,101,1725,71,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1801,14,57,8
2403113-005,24,031,13-005,119.12008586158244,1498.8049976851808,50.016896503137225,26.016293056596613,35.02051718238092,173.14482716974766,1422.7881011820436,85.02715509432768,1.0006034465406153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.14965474207258,1439.8031873455589,31.009655144649845,78.0277585408683,0.0012068930812305064
2403113-006,24,031,13-006,66.60319894829097,1792.7166958808064,14.877300613496931,46.25591586327783,20.845968448729185,67.19851007887817,1746.7401402278701,79.04184925503944,9.031332164767747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.66586327782647,1831.2101226993864,22.814636283961438,46.41783523225241,8.12532865907099
2403113-007,24,031,13-007,154.90752692846834,1682.136862928368,53.62183624446981,19.859939349803636,49.64984837450909,222.4313207178007,1678.1648750584072,43.691866569568,3.971987869960727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.3122691651338,1676.1788811234267,27.803915089725088,42.698869602077814,5.957981804941091
2403113-008,24,031,13-008,122.7598312394343,1323.0107694265332,23.608718057954565,28.33376326670314,13.226164667906815,121.84057465551435,1318.2725178291541,53.82831738509076,3.776074250409666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.33619145274315,1318.2956290092577,25.486850391686414,55.71195238075205,0.002201064771774431
2403113-010,24,031,13-010,77.41839998905736,1130.543394752969,29.14483076544293,26.05364102423812,34.1341025605953,120.60077947146696,1071.5326665481214,72.11801025332387,4.0107282048476245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.64637434206938,1098.5273024456976,26.075097433933372,46.11532820211196,2.0160923072714367
2403113-011,24,031,13-011,318.64916294025176,1884.2750858260881,43.70394154397833,51.54229176333383,42.74588070951837,337.6310604940019,1907.0648924549375,71.42327404391587,1.0525856153230093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.6920010376121,1879.064315710354,31.7773448332254,84.34286041262257,3.9954664282341863
2403113-013,24,031,13-013,125,1590,16,26,11,137,1532,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1571,23,46,0
2403113-014,24,031,13-014,213.10987047037582,1411.7728194883607,30.15347314449087,28.411949381357083,37.23504930575111,257.79228136021555,1383.037089163963,47.62278522466364,1.0484047840507624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.52375311100013,1406.9998098754527,17.208552877675793,48.53817882689269,2.0688065815764345
2403113-015,24,031,13-015,252.48560367778703,2580.7421783033883,45.90647339596128,45.90647339596128,31.934938014581757,256.47747092960975,2539.8255389722053,82.83124547532144,0.9979668129556799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.41444213123583,2505.8946673317123,41.91460614413856,101.79261492147936,1.9959336259113598
2403113-016,24,031,13-016,88.29530638852673,1383.5788787483702,15.430247718383312,23.145371577574966,15.430247718383312,106.29726205997393,1352.7183833116037,36.0039113428944,5.14341590612777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.01368970013037,1326.1440677966102,10.28683181225554,60.00651890482399,1.7144719687092569
2403113-018,24,031,13-018,124,1553,18,21,16,152,1514,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1535,14,54,6
2403113-019,24,031,13-019,227.59635744716408,1455.6481925237772,38.73980552292155,26.149368727972046,48.42475690365193,276.9896094888891,1441.1207654526816,56.172718008236245,0.9684951380730387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.07596849300717,1438.2152800384624,21.30689303760685,45.51927148943282,0
2403113-020,24,031,13-020,395.44536517090035,1071.3135407198213,47.8779904170561,13.323203718080542,99.03120038696377,476.88069985991564,1144.7570256072268,25.506688136591514,1.0954397130317826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.4961710173109,1071.9567255539807,22.380900141674207,38.535467928726234,2.4277688245955864
2403113-021,24,031,13-021,117.27927846872763,2234.8311338150993,28.189943832248122,70.4340070730717,26.548944749359258,135.41710829880597,2144.076360943053,126.32018044550628,1.1814865218933894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.80172810216887,2158.6034443499293,26.33912896114846,137.81782204823546,3.821438830125124
2403113-022,24,031,13-022,126.75288408246308,2142.7620627040205,32.900740435982954,63.15589527420824,20.126647192763688,153.59886874799642,2100.7639938028515,102.48387176109655,0.9998139547302088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.18821021314614,2152.065230929979,21.08921311944832,99.76379010724773,3.9992558189208354
2403113-023,24,031,13-023,382.79724243125827,1753.9567895390137,51.06457275191143,32.44053665941948,94.16545487379861,500.430866289911,1738.1900300554664,46.23873854294813,0.9822456129649489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.5638791065545,1686.1696431221662,29.49176663348031,60.98055548559964,3.924916077771156
2403113-024,24,031,13-024,251.38236296460548,1431.7865021027528,32.78900386494854,21.859335909965694,43.71867181993139,283.1777606518283,1446.6905947686387,45.70588417538281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.02430891724543,1403.965529126433,21.859335909965694,46.69949035310853,1.9872123554514267
2403113-025,24,031,13-025,414.38288501461136,2357.4201185689453,55.03430908603684,44.04801699194777,27.659214246857246,408.34082145309003,2246.904782881027,111.89151699543274,0.017689869954123562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.4586502308704,2124.614498140291,76.49613411730967,134.32517111801465,2.0348542758520116
2403113-027,24,031,13-027,306.03630048196857,1864.3660143942093,52.46732627318996,37.6754006723571,40.6035146798347,297.1208630896229,1917.8014334959578,78.26580581520051,0.9919283503607591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.6278974009021,1815.7579498982618,36.66321212846435,103.07354878294042,0.004767104360466921
2403113-028,24,031,13-028,201,1219,25,40,35,206,1204,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1120,21,104,2
2403113-029,24,031,13-029,245.18417467328976,1636.3911336635554,35.54626429343797,35.3914917018404,34.422463330546776,273.0908320274991,1620.9485887594965,57.8141603570295,1.0103010623863111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.6062786857125,1541.8871515740348,32.38122486022781,100.07139604011066,0
2403113-030,24,031,13-030,223.73304215581385,1711.9572957815399,17.978548030377898,60.92730165850288,26.967822045566848,215.74257636453478,1711.9572957815399,76.90823324106101,1.9976164478197664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.71278196228187,1611.0776651666417,41.9499454042151,134.83911022783425,3.995232895639533
2403113-031,24,031,13-031,167,1327,34,20,23,182,1320,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1274,16,47,7
2403113-032,24,031,13-032,216,2078,34,38,41,223,2055,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2033,40,107,7
2403113-033,24,031,13-033,217.46868727701863,756.6247335059352,25.946869797858916,13.752864655516674,30.52075644329895,231.2028291010174,777.9852347706754,26.725164837384437,5.673585308468042e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.9954938659689,722.3134916834994,14.503926485561552,41.98072051152172,1.527087435447014
2403113-034,24,031,13-034,447.5805409585878,2188.4047864998497,63.866198688084246,42.77383584535253,86.82956414381073,500.12902084331273,2260.631334491544,66.37534880205831,6.027639523496564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.5471148922459,2075.644608536176,36.52513942133049,86.61428969893258,9.567965591339437
