GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREACAR,G20PREOMYE,G20PRESLAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20PREIGAM,G20PREIFUE,G20USSRCOT,G20USSDHAR
05007000034,05,007,000034,888,609,31,3,4,2,0,0,3,2,3,3,1,914,607
05007000035,05,007,000035,586,295,18,2,1,2,0,0,2,2,4,1,1,588,312
05007000036,05,007,000036,367.9836131186497,322.8511264536887,8.02208111082683,1.0060221211345899,0.0020073737115299823,0.006022121134589947,0,0.0020073737115299823,1.0060221211345899,1.00200737371153,3.00200737371153,0.006022121134589947,0.0020073737115299823,373.0438343299956,318.8149937268812
05007000037,05,007,000037,427,622,21,7,0,0,0,0,3,1,3,1,3,474,583
05007000038,05,007,000038,568.1788761327189,480.72132913353477,27.031400937113446,3.9252454077665053,1.9335523233894585,0.04764740917212627,3.86496324381557,1.9335523233894585,4.812680441841449,0.009529481834425254,1.970492717744849,0.9836937224002326,2.9193874487530382,594.4724221351651,473.62700200935814
05007000039,05,007,000039,530.2587939658813,427.0203677216392,9.910487222074341,4.07890581906194,0.10758472983515781,0.03586046436416447,1.0293491269468453,8.734047110946041e-4,1.247993853376885,0,4.998923406751438,1.0284740538644186,5.005113996615419e-6,532.879075436738,413.2077259878822
05007000040,05,007,000040,468.96794871794873,351.4871794871795,28.653846153846153,0.9551282051282052,0.9551282051282052,0,1.9102564102564104,2.8653846153846154,2.8653846153846154,2.8653846153846154,1.9102564102564104,0,0,488.0705128205128,352.4423076923077
05007000041,05,007,000041,810.9724124616948,451.22770135645317,25.192124070252166,4.203022640389859,0.07708085766906203,3.151721309096452,0.07708085766906203,1.0505737696988173,2.1789559586612866,2.1782283970666967,0.38540428834531015,0,2.3331176739994106,834.6380612882522,432.3053687355637
05007000042,05,007,000042,822.8176994199254,506.53410424538475,34.02835951745406,3.004726586242343,2,2,2.0023632931211712,0.002363293121171465,4.002363293121172,1,3.0023632931211712,0.00472658624234293,5.002363293121172,837.82715259241,516.5435574178695
05007000043,05,007,000043,668.469117306477,296.26920148166005,11.337453166469544,1.0440017269033648,0.04487179487179487,0,1.0888735217751595,1.1337453166469544,5.130265044773234,0.1346153846153846,0.08974358974358974,0,0,713.328270213302,254.35061613120592
05007000044,05,007,000044,260.0726429675425,257.4296754250386,12.656877897990727,0.10510046367851623,1,0.07882534775888718,1,2.026275115919629,3.052550231839258,0.05255023183925812,0,0,2.052550231839258,249.65069551777435,274.9567233384853
05007000045,05,007,000045,398.4841855011471,179.86535098904045,7.735628150099022,1.8230922714148006,0,0.7637068635315095,0.09855951478392723,0.19711902956785446,0.6651473487475823,1.3302946974951646,2.857708424558184,0.09855951478392723,0,402.4750695936326,180.55526759252794
05007000046,05,007,000046,336.18604158459374,360.1009078420178,10.00579930126539,5.000927888202463,2,1.000695916151847,2,1.0002319720506156,2.0004639441012313,1.0004639441012313,4,3,3.0004639441012313,336.19114496970724,347.0967323451067
05007000047,05,007,000047,661.6696532298864,702.2647387862636,16.839168689036885,6.933293627159023,1.9811917249501743,4.952686842319907,2.971578680242741,1.9809410363311495,1.9810245992041577,0.9904705181655747,1.9811917249501743,1.9810245992041577,4.952352590827874,708.2245251584777,670.5684287618701
05007000048,05,007,000048,349.6784162060565,227.68265981842887,12.035475043937195,2.005076112853826,0,0.005018366814237547,1.0075564232411507,0.9975196896126756,1.027629890498101,0,1.012574790055388,2.0000577460395887,1.002538056426913,353.8993398379621,231.49709573838123
05007000049,05,007,000049,696.7093200098433,551.1587894485102,33.887605771376855,1.6337242311013052e-4,1.9932252023637635,1.9932252023637635,0.9967759736049918,0.996939346028102,5.9798389795144,3.986777149573747,3.986450404727527,0,3.986613777150637,719.6327168164115,569.099286621592
05007000050,05,007,000050,348.3105982975123,315.4228168443936,3.2147320410746305,3.1578073666304936,0,2.1052049110869957,0.11095271299876346,1.44093695103917,0.11095271299876346,1.1080788120428797,2.3271103370845228,1.1080788120428797,2.3825866935839044,380.611312916254,287.27848400927127
05007000051,05,007,000051,480.87806963835243,239.5747318978352,11.19644558259026,1.0493416711389154,0.07855370101246702,0.14045597274178168,0.9986512680074476,0.0947685803231942,1.908896954670415,0.179777650052522,0.9722366936525669,0.9737161664390496,0.09210615298454485,486.64443676756247,224.9147350635921
05007000052,05,007,000052,280.9661652190866,259.35338327915684,14.905366855123956,1.4905366855123956,0.7452683427561978,3.726341713780989,0,0.7452683427561978,1.4905366855123956,0.7452683427561978,0,0.7452683427561978,1.4905366855123956,296.6168004169667,257.8628465936444
05007000053,05,007,000053,856.763004428885,531.1553643612054,26.048146627926695,4.009369533790634,3.982945911639429,0.01322382342726531,0.9957484902615196,1.0090443877987594,3.0665884113481505,2.00469677924698,4.009489657307259,1.022220161819375,2.00469677924698,875.9071268409306,521.955743275381
05007000054,05,007,000054,547,541,17,7,2,0,1,3,3,1,0,1,1,568,517
05007000055,05,007,000055,675,576,18,4,1,4,0,3,6,0,4,2,2,727,542
05007000056,05,007,000056,609,528,18,5,2,1,2,2,2,1,3,0,2,626,530
05007000057,05,007,000057,450.38889531883956,169.85507309588522,7.2078278534697295,0.005492752552197246,0.005508100223726038,1.7862317404626293,0.0018206857363798875,0.0026870846612758307,0.013936253425434326,0.8962075580832732,0.0018360334079086792,0.897265080452874,0.8944594125619526,449.555031960125,163.62548833909275
05007000058,05,007,000058,751.2342233734212,187.08155498202618,19.386689635443126,1.9386689635443126,0,0,2.908003445316469,0.9693344817721563,1.9386689635443126,1.9386689635443126,0.9693344817721563,0,0.9693344817721563,749.2955544098768,213.2535859898744
05007000059,05,007,000059,557,503,24,6,3,3,0,0,4,2,2,1,2,579,505
05007000060,05,007,000060,595,319,25,3,1,1,0,1,1,1,4,3,1,590,351
05007000061,05,007,000061,1009.1999486969876,568.9987328997967,22.237140970808458,0.06502005376060152,1.010779135036748,0.021673351253533844,0.9999424594099813,0.021673351253533844,4.021443188893459,1.9998849188199626,2.021558270073496,0,0,1061.3053233425742,499.01359741672474
05007000062,05,007,000062,677.753356619434,448.83666242201457,18.993088164851397,1.9992724384054101,0,0,0,0,1.9992724384054101,0,0,0,1.9992724384054101,714.7398967299341,415.8486671883253
05007000063,05,007,000063,1164,664,18,2,1,4,1,0,3,0,5,1,2,1187,641
05007000064,05,007,000064,649.9768518518518,405.11574074074076,13.935185185185185,0,0,0,0,0,5.972222222222222,0.9953703703703703,2.986111111111111,0,0.9953703703703703,685.8101851851852,370.27777777777777
05007000065,05,007,000065,619.377526433752,310.5533392087935,15.01246541133007,1.9999427484023118,3.0024930822660143,0,0.9999713742011559,0,0.9999713742011559,3.005072041928561,5.005014790330872,3.005072041928561,0.002578959662546477,644.4309689416943,294.47642843169854
05007000066,05,007,000066,714.8485458901085,349.2754002254805,20.414246335618447,5.511914575430734,0.9746070731090284,1.8442919963869808,0.021018954320226466,1.8442919963869808,1.8654835724772636,0.04203790864045293,1.9072913187576412,0.02096141373020769,0.06288424119062308,724.8695317044723,349.0930441615368
05007000067,05,007,000067,544.172443641545,513.2100955407851,23.048720686193693,2.006084695145947,2,2.0029896008272146,1.0034993352467756,1.003494975350071,3.018901880427744,1.0000136126833545,8.00155717126664,1.0035111393024017,5.002977796771589,562.2273873477478,515.1999496963865
05007000068,05,007,000068,708.2906573287042,613.8519030182104,24.998493788071915,2.7776104208968793,2.7776104208968793,0.9258701402989598,0.9258701402989598,0,6.481090982092718,0,0.9258701402989598,0.9258701402989598,0,774.9533074302293,565.7066557226644
05007000069,05,007,000069,350.03897007654837,361.51565762004174,13.116214335421015,3.2790535838552537,1.6395267919276268,0.8197633959638134,0,1.6395267919276268,0.8197633959638134,1.6395267919276268,1.6395267919276268,0,1.6395267919276268,377.0911621433542,353.3180236604036
05007000070,05,007,000070,987.3726220324097,455.8329308081667,34.1383016270988,0.009878687649914064,0.029636062949742192,4.04939343824957,0.009878687649914064,0,3.059272125899484,3.009878687649914,2.0395147505996563,1.009878687649914,3.009878687649914,1011.4022580953595,468.0107471858651
05007000071,05,007,000071,736,462,26,3,0,1,1,1,4,2,2,0,4,780,447
05007000072,05,007,000072,693,311,17,0,1,2,0,0,4,0,3,3,0,709,309
05007000073,05,007,000073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05007000074,05,007,000074,870,536,19,2,1,1,0,3,7,0,1,0,3,904,526
05007000075,05,007,000075,276,399,13,4,0,0,1,0,1,1,1,0,2,287,395
05007000076,05,007,000076,664.3814468279325,299.0004107713373,8.33594249201278,1.1182793245093565,0.8642857142857143,0.2539936102236422,1.9825650387950708,0.8642857142857143,1.1182793245093565,0.2539936102236422,0.5079872204472844,0.2539936102236422,0,668.702875399361,287.40839799178457
05007000077,05,007,000077,975,468,32,1,1,2,2,1,8,0,1,1,1,998,486
05007000078,05,007,000078,705.5169477745421,385.58833094354685,16.630874070570147,1.2073940486925159,2.1659152389540126,0.3688524590163934,2.122950819672131,0.12295081967213115,2.2888660586261436,3.2059084391491375,4.3703380685597715,2.122950819672131,2,726.5906665286997,380.7813640999867
05007000079,05,007,000079,464,372,19,2,0,0,0,0,4,1,3,1,1,500,342
05007000080,05,007,000080,293,206.99999999999997,9,2,1,0,1,1,3,0,1,2,0,304,206.99999999999997
05007000081,05,007,000081,936,482,35,6,3,5,0,1,3,1,3,0,3,940,517
05007000082,05,007,000082,477,286,16,0,0,0,1,0,1,1,0,1,1,494,267
05007000083,05,007,000083,489.0163868813503,423.1488735463113,10.97791888917317,2.99397787886541,0.9979926262884701,2.99397787886541,0,0.9979926262884701,2.99397787886541,0.9979926262884701,0.9979926262884701,2.99397787886541,0.9979926262884701,518.9561656700045,405.1850062731188
05007000084,05,007,000084,655.9047394879483,404.47451475692407,19.875896074719904,1.9875894924909077,8.62358120098536e-7,2.9813852448208347,2.87452706699512e-7,0,3.975180134792642,1.9875894924909077,0.9937957523299272,2.87452706699512e-7,0.9937948899718071,681.7434000158031,399.5055469184773
05007000085,05,007,000085,621.3429454552554,163.15644509009854,12.770395833479663,0.00924428474184699,2.9395088259451487,0.0065048508768036865,0.007989145737926862,0.9810914143189697,2.945386107319992,0,0.014095582969973531,0.9810914143189697,0.983830848184013,630.2308639667244,163.1527890328047
05007000086,05,007,000086,792.2893994524613,210.28992917340645,24.66364091746458,2.9586718916989794,0,0,0.9871700603670814,0,0.9928466391716109,0.004257434103397054,0.002838289402264703,0,0,787.3024599413851,224.16423751718864
05007000087,05,007,000087,412.9221333461402,175.05099907538562,7.161776380984019,0.8177999111483452,0.10176750026959873,0.7105128216231823,0.9179456232772697,0.10393640418809351,0.8203429622805419,0.7126817255416771,1.4251904825192356,0.7143172635314591,0.0017151473472873688,413.46625728694005,174.99625881129955
05007000088,05,007,000088,576.6668965517241,358.94206896551725,9.738620689655173,2.086896551724138,0.1303448275862069,0.043448275862068966,0.043448275862068966,1.043448275862069,0.08689655172413793,0.08689655172413793,3.173793103448276,0.043448275862068966,1.130344827586207,584.5351724137931,340.68275862068964
05007000089,05,007,000089,400,336,12,2,0,0,1,1,1,0,2,1,1,419,322
05007000090,05,007,000090,359.01554636673484,330.40505295447576,10.152110565640317,3.691676569323752,0.922919142330938,2.768757426992814,0.922919142330938,0.922919142330938,2.768757426992814,2.768757426992814,4.614595711654689,0,4.614595711654689,385.78020149433206,313.7925083925189
05007000091,05,007,000091,518.4292468076814,216.95415687042538,17.82217928519482,1.038530382981591,0.006774797636236531,0.13947595942458138,1.0344793672869912,1.97696838385814,1.0862515253262157,2.056354713578602,0.0747557977342818,0.10653876871897995,1.0625773805626018,526.6139606064422,224.87504347468257
05007000092,05,007,000092,523.783935874093,720.5603794726734,25.76162906573009,3.3328862238381083,0.24906600249066002,3.135166158357826,1.8890472870012365,7.805649579947251,2.3871792919825565,2.138507718943541,5.667930719906999,2.138507718943541,7.110586368388937,586.6417026340322,682.2710465619245
05007000093,05,007,000093,387,252,13,1,1,0,2,2,1,1,3,2,2,404,233
05007000094,05,007,000094,456,371,13,5,0,0,0,0,1,0,1,0,0,484,345
05007000095,05,007,000095,697.2917081616323,183.30961623703797,13.12934445349059,7.999793690839496,1.00994957334543,1.019924935335923,0,0.019950723980985918,3.019873358045797,0.019950723980985918,6.999819479484559,1.029900297326416,1.999948422709874,705.3613293864051,203.3290511881177
05007000096,05,007,000096,824.6429793762533,229.67219349740313,12.869636264387575,2.063091605037796e-4,0.9899720203375058,1.9799182520299485,0,1.9798924633848856,1.9799698293200745,1.9798924633848856,1.8052051544080716e-4,2.9698644837223913,5.15772901259449e-5,831.5728093072609,231.65260173368927
05007000097,05,007,000097,508.35011294475555,219.4301839876152,14.80187159897228,1.9618208516886932,2.95075084219732,1.0129886845014673,0.03207825865712065,0.008019564664280162,1.9698404163529732,0.016039129328560324,0.008019564664280162,0.9809104258443466,1.9778599810172535,527.9603018969782,206.77458322761007
05007000098,05,007,000098,315.602845747599,187.6825777434888,2.500214684504929,0.04583481747667316,0.03609022556390978,0.05100844283902346,0.021774667100733308,0.01948918382552677,0.09395511822855288,0,2.0315192590134967,0.03151925901349669,0,334.76134891851575,160.62825178955276
05007000099,05,007,000099,981,624,47,6,1,1,2,3,2,0,3,1,0,1023,612
05007000100,05,007,000100,629,392,27,4,0,2,1,1,2,3,6,1,5,660,408
05007000101,05,007,000101,290.2311461436352,109.53736640498991,5.763236871086311,1.6438575076690811,0.013925340264513246,0.8119469026548672,0,0,0.8219287538345406,0.007886978169679848,0.007886978169679848,0.8198338808245471,0.003943489084839924,301.6712342004053,88.42822447757425
05007000102,05,007,000102,669,398,20,2,0,1,0,0,6,0,1,0,3,684,398
05007000103,05,007,000103,505,250,14,3,2,0,2,1,1,0,2,4,0,517,249
05007000104,05,007,000104,349,280,15,0,0,2,0,0,4,0,1,0,0,359,275
05007000105,05,007,000105,767,608,26,4,0,1,0,0,9,1,3,1,0,803,572
05007000106,05,007,000106,651,382,18,0,1,4,2,0,5,2,4,1,0,704,346
05007000107,05,007,000107,899.5038843740182,444.7832359361864,12.936165438608747,1.9901973009038307,0,0.9949816331857625,1.9900802836376779,1.1701726615297163e-4,5.970006816380728,0,2.9850619168234407,0.9952156677180684,0.9950986504519154,945.2735075696279,409.9593468437493
05007000108,05,007,000108,429.1359518419346,365.9716478540935,8.113313095062844,2.0113313095062844,1.0056656547531422,6.028328273765711,0,3.0056656547531424,2.0113313095062844,2.0056656547531424,3,1.0056656547531422,4.011331309506285,432.2549305917506,370.9603165445872
05007000109,05,007,000109,945.6783923673196,295.6933292772331,14.274189994186504,1.3032291846038355,1,1.1209490740740742,0.21294562875760514,0.27256366637599183,3.5451273327519837,2.0613310364556874,2.8773090367463623,0,1.0306655182278437,947.8502789234565,301.1023167879034
05007000110,05,007,000110,552,329,5,0,0,1,0,0,5,1,0,0,0,574,303
05007000111,05,007,000111,524.8498958091252,353.49701364312216,18.079662033871056,0.8919530232182011,3.445725822990076,4.179902352544153,2.1708394813274388,0.44597651160910057,1.3939113000049972,0.360473208072373,3.445725822990076,1.0426680888953554,0.48872816337746433,564.9492407652559,336.39663948347686
05007000112,05,007,000112,1044.6523198599857,387.2179630643029,14.006234855991053,1.0069102251041255,2.97182254310712,4.97214025375956,0.9915804933123616,0.002918936829964737,5.967007207722856,1.0025318198591784,3.968148965485399,0.9915804933123616,0.9977858907932612,1047.800077421746,405.00911452505125
05007000113,05,007,000113,351,389,9,3,4,3,1,1,1,1,0,0,0,359,387
05007000114,05,007,000114,537.4890459713496,216.58698017071143,4.967817143245729,5.725159768818877e-5,0.9935634286491459,0,2.8625798844094384e-5,0,2.8625798844094384e-5,1.9870409799017594,1.9870982314994476,1.9870409799017594,0.9934775512526136,558.3527901926255,186.78219562035153
05007000115,05,007,000115,640.0730799139129,575.3966692587245,20.708461644020456,5.078717960446718,1.0787179604467174,0.0262393201489058,1.0262393201489057,0,7.183675241042341,1,0.0262393201489058,1.0262393201489057,1,678.9623109646342,549.0322246109814
05007000116,05,007,000116,496,458.99999999999994,20,2,1,2,1,1,2,0,5,1,1,502,461
05007000117,05,007,000117,636.0703186196562,359.47459137060633,13.979567442190246,2.995621594755053,0.9985405315850177,1.9970810631700353,0.9985405315850177,1.9970810631700353,0.9985405315850177,0,0.9985405315850177,0.9985405315850177,0.9985405315850177,647.0542644670915,359.47459137060633
05009000001,05,009,000001,972.3332432067621,314.05465766335874,18.99951835995665,4.001271594823811,2.0010434046279335,3.0001384816858017,2.000228190195877,4.0760721602822335e-4,5.999869356155576,0.9999102914899245,3.001768910549915,3.000953696117858,4.0760721602822335e-4,973.3302105392298,324.0591491805764
